batch_size,64,128,256,384,512,768,1024
8,1,1,1,1,1,1,1
8,2.8232511746210895,1.4530712999856426,1.3520213898552838,1.29085807744959,1.2273484029454196,1.3082020501106388,1.3721816753476954
8,2.953360730101486,1.4703157612281452,1.3592575650780845,1.304933807689197,1.2505349343720797,1.3319323557007396,1.3993316678386716
16,1,1,1,1,1,1,1
16,1.8015323632854026,1.67890263643788,1.3530253582153469,1.337309093385374,1.2944474294011141,1.345378951671387,1.375835406935152
16,1.8591637016535494,1.6890487868596558,1.3646479096263464,1.3595469545164243,1.3217420523979826,1.3739057709147253,1.398529435919987
