iteration,round_1,round_2,round_3,round_4,round_5
53,11.146,11.334,11.241,11.391,11.742
54,11.146,11.334,11.241,11.391,11.742
55,11.146,11.334,11.241,11.391,11.491
56,11.146,11.334,11.241,11.391,11.491
57,11.146,11.334,11.241,11.391,11.491
58,11.146,11.334,11.241,11.391,11.491
59,11.146,11.334,11.241,11.391,11.491
60,11.146,11.334,11.241,11.391,11.491
61,11.146,11.334,11.241,11.391,11.491
62,11.146,11.334,11.241,11.391,11.491
63,11.146,11.334,11.241,11.391,11.478
64,11.146,11.334,11.241,11.391,11.478
65,11.146,11.334,11.241,11.391,11.478
66,11.146,11.334,11.241,11.391,11.478
67,11.146,11.334,11.241,11.391,11.478
68,11.146,11.334,11.241,11.391,11.478
69,11.146,11.334,11.241,11.391,11.478
70,11.146,11.334,11.241,11.391,11.478
71,11.146,11.334,11.241,11.391,11.478
72,11.146,11.334,11.241,11.391,11.478
73,11.146,11.334,11.241,11.391,11.478
74,11.146,11.334,11.241,11.391,11.478
75,11.146,11.334,11.241,11.391,11.478
76,11.146,11.334,11.241,11.391,11.478
77,11.146,11.334,11.241,11.391,11.478
78,11.146,11.334,11.241,11.391,11.478
79,11.146,11.334,11.241,11.391,11.33
80,11.146,11.334,11.241,11.391,11.33
81,11.146,11.334,11.241,11.391,11.33
82,11.146,11.334,11.241,11.391,11.33
83,11.146,11.334,11.241,11.391,11.33
84,11.146,11.334,11.241,11.391,11.33
85,11.146,11.334,11.241,11.391,11.33
86,11.146,11.334,11.241,11.391,11.33
87,11.146,11.334,11.241,11.391,11.33
88,11.146,11.334,11.241,11.391,11.33
89,11.146,11.334,11.241,11.391,11.33
90,11.146,11.334,11.241,11.391,11.33
91,11.146,11.334,11.241,11.391,11.33
92,11.146,11.334,11.241,11.391,11.33
93,11.146,11.334,11.241,11.391,11.33
94,11.146,11.334,11.241,11.391,11.33
95,11.146,11.334,11.241,11.391,11.33
96,11.146,11.334,11.241,11.391,11.33
97,11.146,11.334,11.241,11.391,11.33
98,11.146,11.334,11.241,11.391,11.33
99,11.146,11.334,11.241,11.391,11.33
100,11.146,11.334,11.241,11.391,11.33
101,11.146,11.334,11.241,11.391,11.33
102,11.146,11.334,11.241,11.391,11.33
103,11.146,11.334,11.241,11.391,11.33
104,11.146,11.334,11.241,11.391,11.33
105,11.146,11.334,11.241,11.391,11.33
106,11.146,11.334,11.241,11.391,11.33
107,11.146,11.334,11.241,11.391,11.33
108,11.146,11.334,11.241,11.391,11.33
109,11.146,11.334,11.241,11.391,11.33
110,11.146,11.334,11.241,11.391,11.33
111,11.146,11.334,11.241,11.391,11.33
112,11.146,11.334,11.241,11.391,11.33
113,11.146,11.334,11.241,11.391,11.33
114,11.146,11.334,11.241,11.391,11.33
115,11.146,11.334,11.241,11.391,11.33
116,11.146,11.334,11.241,11.391,11.33
117,11.146,11.334,11.241,11.391,11.33
118,11.146,11.334,11.241,11.391,11.33
119,11.146,11.334,11.241,11.391,11.33
120,11.146,11.334,11.241,11.391,11.33
121,11.146,11.334,11.241,11.391,11.33
122,11.146,11.334,11.241,11.391,11.33
123,11.146,11.334,11.241,11.391,11.33
124,11.146,11.334,11.241,11.391,11.33
125,11.146,11.334,11.241,11.391,11.33
126,11.146,11.334,11.241,11.391,11.33
127,11.146,11.334,11.241,11.391,11.33
128,11.146,11.334,11.241,11.391,11.33
