iteration,round_1,round_2,round_3,round_4,round_5
1,25.826,26.425,24.17,25.828,26.19
2,25.826,25.311,24.17,25.828,26.19
3,25.826,25.311,24.17,25.828,26.19
4,25.564,25.311,24.17,23.579,26.19
5,25.564,25.311,24.17,23.579,26.19
6,25.564,25.311,24.17,23.579,26.19
7,24.51,25.294,24.17,23.579,23.445
8,24.51,25.294,24.17,23.417,23.445
9,24.51,24.871,24.17,23.417,23.445
10,24.51,24.871,23.684,23.417,23.445
11,24.51,24.871,23.684,23.417,23.445
12,24.51,24.871,23.684,23.417,23.445
13,24.51,24.871,23.684,23.417,23.445
14,24.499,24.871,23.684,23.417,23.445
15,24.499,24.871,23.684,23.417,23.445
16,24.499,24.871,23.684,23.417,23.445
17,24.499,24.491,23.684,23.417,23.445
18,24.499,24.491,23.684,23.417,23.445
19,24.499,24.491,23.684,23.417,23.445
20,23.573,24.491,23.684,23.417,23.445
21,23.573,23.743,23.684,23.417,23.445
22,23.573,23.743,23.684,23.417,23.445
23,23.573,23.743,23.684,23.417,23.445
24,23.573,23.743,23.684,23.417,23.445
25,23.573,23.743,23.684,23.417,23.445
26,23.573,23.743,23.684,23.417,23.445
27,23.573,23.743,23.684,23.417,23.445
28,23.573,23.743,23.684,23.417,23.445
29,23.573,23.743,23.684,23.417,23.445
30,23.573,23.743,23.684,23.417,23.445
31,23.573,23.743,23.684,23.417,23.445
32,23.573,23.743,23.684,23.417,23.445
33,23.525,23.743,23.684,23.417,23.445
34,23.525,23.743,23.684,23.417,23.445
35,23.525,23.743,23.684,23.417,23.445
36,23.525,23.743,23.684,23.417,23.445
37,23.525,23.581,23.684,23.417,23.445
38,23.525,23.581,23.684,23.417,23.445
39,23.525,23.581,23.684,23.417,23.445
40,23.525,23.581,23.684,23.417,23.445
41,23.525,23.581,23.684,23.417,23.445
42,23.525,23.581,23.684,23.417,23.445
43,23.525,23.581,23.684,23.417,23.445
44,23.525,23.581,23.684,23.417,23.445
45,23.525,23.581,23.684,23.417,23.445
46,23.525,23.581,23.684,23.417,23.445
47,23.525,23.581,23.684,23.417,23.445
48,23.525,23.581,23.684,23.417,23.445
49,23.525,23.581,23.684,23.417,23.445
50,23.525,23.581,23.684,23.417,23.445
51,23.525,23.581,23.684,23.417,23.445
52,23.525,23.581,23.684,23.417,23.445
53,23.525,23.581,23.684,23.417,23.445
54,23.525,23.581,23.684,23.417,23.445
55,23.525,23.562,23.684,23.417,23.445
56,23.525,23.562,23.684,23.417,23.445
57,23.525,23.562,23.684,23.417,23.445
58,23.525,23.562,23.684,23.417,23.445
59,23.525,23.562,23.684,23.417,23.445
60,23.525,23.562,23.684,23.417,23.445
61,23.525,23.562,23.684,23.417,23.445
62,23.525,23.562,23.684,23.417,23.445
63,23.525,23.562,23.684,23.417,23.445
64,23.525,23.562,23.684,23.417,23.445
65,23.283,23.562,23.684,23.417,23.445
66,23.283,23.562,23.684,23.417,23.445
67,23.283,23.562,23.684,23.417,23.445
68,23.283,23.562,23.684,23.417,23.445
69,23.283,23.562,23.431,23.417,23.445
70,23.283,23.562,23.431,23.417,23.445
71,23.283,23.562,23.431,23.417,23.445
72,23.283,23.562,23.431,23.417,23.445
73,23.283,23.562,23.431,23.417,23.445
74,23.283,23.562,23.431,23.417,23.445
75,23.283,23.562,23.431,23.417,23.445
76,23.283,23.562,23.431,23.417,23.445
77,23.283,23.562,23.431,23.417,23.445
78,23.283,23.562,23.431,23.417,23.445
79,23.283,23.562,23.431,23.417,23.445
80,23.283,23.562,23.431,23.417,23.445
81,23.283,23.562,23.431,23.417,23.445
82,23.283,23.562,23.431,23.417,23.445
83,23.283,23.562,23.431,23.417,23.445
84,23.283,23.562,23.431,23.417,23.445
85,23.283,23.562,23.431,23.417,23.445
86,23.283,23.562,23.431,23.417,23.445
87,23.283,23.562,23.431,23.417,23.445
88,23.283,23.562,23.431,23.417,23.445
89,23.283,23.562,23.431,23.417,23.445
90,23.283,23.562,23.431,23.417,23.445
91,23.283,23.562,23.431,23.417,23.445
92,23.283,23.562,23.431,23.417,23.445
93,23.283,23.562,23.431,23.417,23.445
94,23.283,23.562,23.431,23.417,23.445
95,23.283,23.562,23.431,23.417,23.445
96,23.283,23.562,23.431,23.417,23.445
97,23.283,23.562,23.431,23.417,23.445
98,23.283,23.562,23.395,23.417,23.445
99,23.283,23.562,23.395,23.417,23.445
100,23.283,23.562,23.395,23.417,23.445
101,23.283,23.562,23.395,23.417,23.445
102,23.283,23.562,23.395,23.417,23.445
103,23.283,23.562,23.395,23.417,23.445
104,23.283,23.562,23.395,23.417,23.445
105,23.283,23.562,23.395,23.417,23.445
106,23.283,23.562,23.395,23.417,23.445
107,23.283,23.562,23.395,23.417,23.445
108,23.283,23.562,23.395,23.417,23.445
109,23.283,23.562,23.395,23.417,23.445
110,23.283,23.562,23.395,23.417,23.445
111,23.283,23.562,23.395,23.417,23.445
112,23.283,23.562,23.395,23.417,23.445
113,23.283,23.562,23.395,23.417,23.445
114,23.283,23.562,23.395,23.417,23.445
115,23.283,23.562,23.395,23.417,23.445
116,23.283,23.562,23.395,23.417,23.445
117,23.283,23.562,23.395,23.417,23.445
118,23.283,23.562,23.395,23.417,23.445
119,23.283,23.562,23.395,23.417,23.445
120,23.283,23.562,23.395,23.417,23.445
121,23.283,23.562,23.395,23.417,23.445
122,23.283,23.562,23.395,23.417,23.445
123,23.283,23.562,23.395,23.417,23.445
124,23.283,23.562,23.395,23.417,23.445
125,23.283,23.562,23.395,23.417,23.445
126,23.283,23.562,23.395,23.417,23.445
127,23.283,23.562,23.395,23.417,23.445
128,23.283,23.562,23.395,23.417,23.445
