iteration,round_1,round_2,round_3,round_4,round_5
1,107.994,108.911,108.528,108.289,108.554
2,107.994,108.911,108.528,108.289,108.554
3,107.994,108.911,108.528,108.289,108.554
4,107.994,108.911,108.528,108.289,108.554
5,107.994,108.911,108.528,108.289,108.554
6,107.994,108.911,108.528,108.289,108.554
7,107.994,108.911,108.528,108.289,108.554
8,107.994,108.911,108.528,108.289,108.554
9,107.994,108.911,108.528,108.289,108.554
10,107.994,108.911,108.528,108.289,108.554
11,107.994,108.911,108.528,108.289,108.554
12,107.994,108.911,108.528,108.289,108.554
13,107.994,108.911,108.528,108.289,108.554
14,107.994,108.911,108.528,108.289,108.554
15,107.994,108.911,108.528,108.289,108.554
16,107.994,108.447,108.528,108.289,108.554
17,107.994,108.447,108.528,108.289,108.554
18,107.994,108.447,108.528,108.289,108.554
19,107.994,108.447,108.528,108.289,108.554
20,107.994,108.447,108.528,108.289,108.554
21,107.994,108.447,108.528,108.289,108.554
22,107.994,108.447,108.528,108.289,108.554
23,107.994,108.447,108.528,108.289,108.554
24,107.994,108.447,108.528,108.289,108.554
25,107.994,108.447,108.528,108.289,108.554
26,107.994,108.447,108.528,108.289,108.554
27,107.994,108.447,108.528,108.289,108.554
28,107.994,108.447,108.528,108.289,108.554
29,107.994,108.447,108.528,108.289,108.554
30,107.994,108.447,108.528,108.289,108.554
31,107.994,108.447,108.528,108.289,108.554
32,107.994,108.447,108.528,108.289,108.554
33,107.994,108.447,108.425,108.289,108.554
34,107.994,108.447,108.13,108.289,108.554
35,107.994,108.447,108.13,108.289,108.554
36,107.994,108.447,108.13,108.289,108.554
37,107.994,108.447,108.13,108.289,108.554
38,107.994,108.447,108.13,108.289,108.422
39,107.994,108.447,108.13,108.289,108.422
40,107.994,108.447,108.13,108.289,108.422
41,107.994,108.447,108.13,108.289,108.422
42,107.994,108.447,108.13,108.289,108.422
43,107.994,108.447,108.13,108.289,108.422
44,107.994,108.447,108.13,108.289,108.422
45,107.994,108.447,108.13,108.289,108.422
46,107.994,108.447,108.13,108.289,108.422
47,107.994,108.447,108.13,108.289,108.422
48,107.994,108.447,108.13,108.289,108.422
49,107.994,108.447,108.13,108.289,108.422
50,107.994,108.447,108.13,108.289,108.422
51,107.994,108.447,108.13,108.289,108.422
52,107.994,108.447,108.13,108.289,108.422
53,107.994,108.447,108.13,108.289,108.422
54,107.994,108.447,108.13,108.289,108.422
55,107.994,108.447,108.13,108.289,108.422
56,107.994,108.447,108.13,108.289,108.422
57,107.994,108.447,108.13,108.289,108.422
58,107.994,108.447,108.13,108.289,108.422
59,107.994,108.447,108.13,108.289,108.422
60,107.994,108.447,108.13,108.289,108.422
61,107.994,108.447,108.13,108.289,108.422
62,107.994,108.447,108.13,108.289,108.422
63,107.994,108.447,108.13,108.289,108.422
64,107.994,108.447,108.13,108.289,108.422
65,107.994,108.447,108.13,108.289,108.422
66,107.994,108.447,108.13,108.289,108.422
67,107.994,108.447,108.13,108.289,108.422
68,107.994,108.447,108.13,108.289,108.422
69,107.994,108.447,108.13,108.289,108.422
70,107.994,108.447,108.13,108.289,108.422
71,107.994,108.447,108.13,108.289,108.422
72,107.994,108.447,108.13,108.289,108.422
73,107.994,108.447,108.13,108.289,108.422
74,107.994,108.447,108.13,108.289,108.312
75,107.994,108.447,108.13,108.289,108.312
76,107.994,108.447,108.13,108.289,108.312
77,107.994,108.447,108.13,108.289,108.312
78,107.994,108.447,108.13,108.289,108.312
79,107.994,108.447,108.13,108.289,108.312
80,107.994,108.447,108.13,108.289,108.312
81,107.994,108.447,108.13,108.289,108.312
82,107.994,108.447,108.13,108.289,108.312
83,107.994,108.447,108.13,108.289,108.312
84,107.994,108.447,108.13,108.289,108.312
85,107.994,108.447,108.13,108.289,108.312
86,107.994,108.447,108.13,108.289,108.312
87,107.994,108.447,108.13,107.998,108.312
88,107.994,108.447,108.13,107.998,108.312
89,107.994,108.447,108.13,107.998,108.312
90,107.994,108.447,108.13,107.998,108.312
91,107.994,108.447,108.13,107.998,108.312
92,107.994,108.447,108.13,107.998,108.312
93,107.994,108.447,108.13,107.998,108.312
94,107.994,108.447,108.13,107.998,108.312
95,107.994,108.447,108.13,107.934,108.312
96,107.994,108.447,108.13,107.934,108.312
97,107.994,108.447,108.13,107.934,108.312
98,107.994,108.447,108.13,107.934,108.312
99,107.994,108.447,108.13,107.934,108.312
100,107.994,108.447,108.13,107.934,108.312
101,107.994,108.447,108.13,107.934,108.276
102,107.994,108.447,108.13,107.934,108.276
103,107.994,108.447,108.13,107.934,108.276
104,107.994,108.447,108.13,107.934,108.276
105,107.994,108.447,108.13,107.934,108.276
106,107.994,108.447,108.13,107.934,108.276
107,107.994,108.447,108.13,107.934,108.276
108,107.994,108.447,108.13,107.934,108.276
109,107.994,108.447,108.13,107.934,108.276
110,107.994,108.447,108.13,107.934,108.276
111,107.994,108.447,108.13,107.934,108.276
112,107.994,108.447,108.13,107.934,108.276
113,107.994,108.447,108.13,107.934,108.276
114,107.994,108.447,108.13,107.934,108.276
115,107.994,108.447,108.13,107.934,108.276
116,107.994,108.447,108.13,107.934,108.276
117,107.994,108.447,108.13,107.934,108.276
118,107.994,108.447,108.13,107.934,108.276
119,107.994,108.447,108.13,107.934,108.276
120,107.994,108.447,108.13,107.934,108.276
121,107.994,108.447,108.13,107.934,108.276
122,107.994,108.447,108.13,107.934,108.276
123,107.994,108.447,108.13,107.934,108.276
124,107.994,108.447,108.13,107.934,108.276
125,107.994,108.447,108.13,107.934,108.276
126,107.994,108.447,108.13,107.934,108.276
127,107.994,108.447,108.13,107.934,108.276
128,107.994,108.447,108.13,107.934,108.276
