iteration,round_1,round_2,round_3,round_4,round_5
65,54.106,50.459,54.078,54.202,54.097
66,54.106,50.459,54.078,54.195,54.097
67,54.106,50.459,54.078,54.195,54.097
68,54.106,50.459,54.078,54.195,54.097
69,54.106,50.459,54.078,54.195,54.097
70,54.106,50.459,54.078,54.195,53.977
71,54.106,50.459,54.078,54.195,53.977
72,54.106,50.459,54.078,54.195,53.977
73,54.106,50.459,54.078,54.195,53.977
74,54.106,50.459,54.078,54.195,53.977
75,54.106,50.459,54.078,54.195,53.977
76,54.106,50.459,54.078,54.195,53.977
77,54.106,50.459,54.078,54.195,53.977
78,54.106,50.459,54.078,54.195,53.977
79,54.106,50.459,54.078,54.195,53.977
80,54.106,50.459,54.078,54.195,53.977
81,48.24,50.459,54.078,54.195,53.977
82,48.24,50.459,54.078,54.124,53.977
83,48.24,50.459,54.078,54.124,53.977
84,48.24,50.459,54.078,54.124,53.977
85,48.24,50.459,54.078,54.124,53.977
86,48.24,50.459,54.078,54.124,53.977
87,48.24,50.459,54.078,54.124,53.977
88,48.24,50.459,54.078,54.124,53.977
89,48.24,50.459,54.078,54.124,53.977
90,48.24,50.459,54.078,54.124,53.977
91,48.24,50.459,54.078,54.124,53.977
92,48.24,50.459,54.078,54.124,53.977
93,48.24,50.459,54.053,54.124,53.977
94,48.24,50.459,54.053,54.124,53.977
95,48.24,50.459,54.053,54.124,53.977
96,48.24,50.459,54.053,54.124,53.977
97,48.24,50.459,54.053,54.124,53.977
98,48.24,50.459,54.053,54.124,53.977
99,48.24,50.459,54.053,54.124,53.977
100,48.24,50.459,54.053,54.124,53.977
101,48.24,50.459,54.053,54.124,53.977
102,48.24,50.459,54.053,54.124,53.977
103,48.24,50.459,54.053,54.124,53.977
104,48.24,50.459,54.053,54.124,53.977
105,48.24,50.459,54.053,54.124,53.977
106,48.24,50.459,54.053,54.124,53.977
107,48.24,50.459,54.053,54.124,53.977
108,48.24,50.459,54.053,54.124,53.977
109,48.24,50.459,54.053,54.124,53.977
110,48.24,50.459,54.053,54.124,53.977
111,48.24,50.459,54.053,54.124,53.977
112,48.24,50.459,54.053,54.124,53.977
113,48.24,50.459,54.053,54.124,53.977
114,48.24,50.459,54.053,54.124,53.977
115,48.24,50.459,54.053,54.124,53.977
116,48.24,50.459,54.053,54.124,53.977
117,48.24,50.459,54.053,54.124,53.977
118,48.24,50.459,54.053,54.124,53.977
119,48.24,50.459,54.053,54.124,53.977
120,48.24,50.459,54.053,54.124,53.977
121,48.24,50.459,54.053,54.124,53.977
122,48.24,50.459,54.053,54.124,53.977
123,48.24,50.459,54.053,54.124,53.977
124,48.24,50.459,54.053,54.124,53.977
125,48.24,50.459,54.053,54.124,53.977
126,48.24,50.459,54.053,54.124,53.977
127,48.24,50.459,54.053,54.124,53.977
128,48.24,50.459,47.827,54.124,53.977
