iteration,round_1,round_2,round_3,round_4,round_5
1,141.077,140.906,140.405,145.334,139.476
2,139.934,139.537,140.405,140.478,139.476
3,139.693,139.537,139.592,140.478,108.9
4,139.332,139.537,139.592,140.478,108.9
5,139.332,139.537,139.592,140.414,108.9
6,139.332,114.878,139.592,139.943,108.9
7,139.332,114.878,139.441,139.943,108.9
8,139.332,114.878,139.441,139.794,108.9
9,139.332,114.878,139.441,139.794,108.9
10,139.332,114.878,139.441,139.151,108.9
11,139.332,114.878,139.441,139.151,108.9
12,139.332,114.878,139.441,139.151,108.9
13,139.332,114.878,139.441,139.151,108.9
14,139.332,114.878,139.441,139.151,108.9
15,139.332,114.878,139.441,139.151,108.9
16,139.332,114.878,139.441,139.151,108.9
17,139.332,114.878,139.441,139.151,108.9
18,139.332,114.878,139.441,139.151,108.9
19,139.332,114.878,139.441,139.151,108.9
20,139.332,114.878,139.441,139.151,108.9
21,139.332,114.878,139.441,139.151,108.9
22,139.332,114.878,139.441,139.151,108.9
23,139.332,114.878,139.431,139.151,108.9
24,139.332,114.878,139.431,139.151,108.9
25,139.332,114.878,139.431,139.151,108.9
26,139.332,114.878,139.431,139.151,108.9
27,139.332,114.878,139.431,139.151,108.9
28,139.332,114.878,139.431,139.151,108.9
29,139.332,114.878,139.431,139.151,108.9
30,139.332,114.878,139.431,139.151,108.9
31,139.332,114.878,139.431,139.151,108.9
32,139.332,114.878,139.259,139.151,108.9
33,139.332,114.878,139.259,139.151,108.9
34,139.332,114.878,139.259,139.151,108.9
35,139.332,114.878,139.259,139.151,108.9
36,139.332,114.878,139.259,139.151,108.9
37,139.332,114.878,139.259,139.151,108.9
38,139.332,114.878,139.259,139.151,108.9
39,139.332,114.878,139.259,139.151,108.9
40,139.332,114.878,139.259,139.151,108.9
41,139.332,114.878,139.259,139.151,108.9
42,139.332,114.878,139.259,139.151,108.9
43,139.282,114.878,139.259,139.151,108.9
44,139.282,114.878,139.259,139.151,108.9
45,139.282,114.878,139.259,139.151,108.9
46,139.282,114.878,139.259,139.151,108.9
47,139.282,114.878,139.259,139.151,108.9
48,139.282,114.878,139.259,139.151,108.9
49,139.282,114.878,139.259,139.151,108.9
50,139.282,114.878,139.259,139.151,108.9
51,139.282,114.878,139.259,139.151,108.481
52,139.282,114.878,139.259,139.151,108.481
53,139.282,114.878,139.259,139.151,108.481
54,139.282,114.878,139.259,139.151,108.481
55,139.282,114.878,139.259,139.151,108.481
56,139.282,114.878,139.259,139.151,108.481
57,139.282,114.878,108.658,139.151,108.481
58,139.282,114.878,108.658,139.151,108.481
59,139.282,114.878,108.658,139.151,108.481
60,139.282,114.878,108.658,139.151,108.481
61,139.282,114.878,108.658,139.151,108.481
62,139.282,114.878,108.658,139.151,108.481
63,139.282,109.938,108.658,139.151,108.481
64,139.282,109.938,108.658,139.151,108.481
65,139.282,109.938,108.658,139.151,108.481
66,139.282,109.938,108.658,139.151,108.481
67,139.282,109.938,108.658,139.151,108.481
68,139.282,109.938,108.658,139.151,108.481
69,139.282,109.938,108.658,139.151,108.481
70,139.282,109.938,108.658,139.151,108.481
71,139.282,109.938,108.658,139.151,108.481
72,139.282,109.938,108.658,139.151,108.481
73,139.282,109.938,108.658,139.151,108.481
74,139.282,109.938,108.658,139.151,108.481
75,139.282,109.938,108.658,139.151,108.481
76,139.282,109.938,108.658,139.151,108.481
77,139.282,109.938,108.658,139.151,108.481
78,139.282,109.938,108.658,139.151,108.481
79,139.282,109.938,108.658,139.151,108.481
80,139.282,109.938,108.658,139.151,108.481
81,139.282,109.938,108.658,139.151,108.481
82,139.282,109.938,108.658,139.151,108.481
83,139.282,109.938,108.658,139.151,108.481
84,139.282,109.938,108.658,139.151,108.481
85,139.282,109.938,108.658,139.151,108.481
86,139.282,109.938,108.658,139.151,108.481
87,139.282,109.938,108.658,139.151,108.481
88,139.282,109.938,108.658,114.105,108.481
89,139.282,109.938,108.658,114.105,108.481
90,139.282,109.938,108.658,114.105,108.481
91,139.282,109.938,108.658,114.105,108.481
92,139.282,109.938,108.658,114.105,108.481
93,139.282,109.938,108.658,114.105,108.481
94,139.282,109.938,108.658,114.105,108.481
95,139.282,109.938,108.658,114.105,108.481
96,139.282,109.938,108.658,114.105,108.481
97,139.282,109.938,108.658,114.105,108.481
98,139.282,109.938,108.658,114.105,108.481
99,139.282,109.938,108.658,114.105,108.481
100,139.282,109.938,108.658,114.105,108.481
101,139.282,109.938,108.658,114.105,108.481
102,139.282,109.938,108.658,114.105,108.481
103,139.282,109.938,108.658,114.105,108.481
104,139.282,109.938,108.658,114.105,108.481
105,139.282,109.938,108.658,114.105,108.481
106,139.282,109.938,108.658,114.105,108.481
107,139.282,109.938,108.658,114.105,108.481
108,139.282,109.938,108.658,114.105,108.481
109,139.282,109.938,108.658,114.105,108.481
110,139.282,109.938,108.658,114.105,108.481
111,139.282,109.938,108.658,114.105,108.481
112,139.282,109.938,108.658,114.105,108.481
113,139.282,109.938,108.658,114.105,108.481
114,139.282,109.938,108.658,114.105,108.481
115,139.282,109.938,108.658,114.105,108.481
116,139.282,109.938,108.658,114.105,108.481
117,139.282,109.938,108.658,114.105,108.481
118,139.282,109.938,108.658,114.105,108.481
119,139.282,109.938,108.658,114.105,108.481
120,139.282,109.938,108.658,114.105,108.481
121,139.282,109.938,108.658,114.105,108.481
122,139.282,109.938,108.658,114.105,108.481
123,139.282,109.938,108.658,114.105,108.481
124,139.282,109.938,108.658,114.105,108.481
125,139.282,109.938,108.658,114.105,108.481
126,139.282,109.938,108.658,114.105,108.481
127,139.282,109.938,108.658,114.105,108.481
128,139.282,109.938,108.658,114.105,108.481
