iteration,round_1,round_2,round_3,round_4,round_5
82,11.211,11.246,11.265,11.273,11.277
83,11.211,11.246,11.265,11.273,11.277
84,11.211,11.246,11.265,11.273,11.277
85,11.211,11.246,11.265,11.273,11.277
86,11.211,11.246,11.265,11.273,11.277
87,11.211,11.246,11.265,11.273,11.277
88,11.211,11.246,11.265,11.273,11.277
89,11.211,11.246,11.265,11.273,11.277
90,11.211,11.246,11.265,11.273,11.277
91,11.211,11.246,11.265,11.273,11.277
92,11.211,11.246,11.265,11.273,11.277
93,11.211,11.246,11.265,11.273,11.277
94,11.211,11.246,11.265,11.273,11.277
95,11.211,11.246,11.265,11.273,11.277
96,11.211,11.246,11.265,11.273,11.277
97,11.211,11.246,11.265,11.268,11.277
98,11.211,11.246,11.265,11.268,11.277
99,11.211,11.246,11.265,11.268,11.277
100,11.211,11.246,11.265,11.268,11.277
101,11.211,11.246,11.265,11.268,11.277
102,11.211,11.246,11.265,11.268,11.277
103,11.211,11.246,11.265,11.268,11.277
104,11.211,11.246,11.265,11.268,11.277
105,11.211,11.246,11.265,11.268,11.277
106,11.211,11.246,11.265,11.268,11.277
107,11.211,11.246,11.265,11.268,11.277
108,11.211,11.246,11.265,11.268,11.277
109,11.211,11.246,11.265,11.268,11.277
110,11.211,11.246,11.265,11.268,11.277
111,11.211,11.246,11.265,11.268,11.274
112,11.211,11.246,11.265,11.268,11.274
113,11.211,11.246,11.265,11.268,11.274
114,11.211,11.246,11.265,11.268,11.274
115,11.211,11.246,11.265,11.268,11.274
116,11.211,11.246,11.265,11.268,11.274
117,11.211,11.246,11.265,11.268,11.274
118,11.211,11.246,11.265,11.268,11.274
119,11.211,11.246,11.265,11.268,11.274
120,11.211,11.246,11.265,11.268,11.274
121,11.211,11.246,11.265,11.268,11.274
122,11.211,11.246,11.265,11.268,11.274
123,11.211,11.246,11.265,11.268,11.274
124,11.211,11.246,11.265,11.268,11.274
125,11.211,11.246,11.265,11.268,11.274
126,11.211,11.246,11.265,11.268,11.274
127,11.211,11.246,11.265,11.268,11.274
128,11.211,11.246,11.265,11.268,11.274
