iteration,round_1,round_2,round_3,round_4,round_5
72,23.632,23.557,23.567,23.418,23.359
73,23.632,23.557,23.567,23.418,23.359
74,23.632,23.557,23.567,23.418,23.359
75,23.632,23.557,23.567,23.418,23.359
76,23.632,23.557,23.567,23.418,23.359
77,23.632,23.557,23.567,23.418,23.359
78,23.632,23.557,23.567,23.418,23.359
79,23.632,23.557,23.567,23.418,23.359
80,23.632,23.557,23.567,23.418,23.359
81,23.632,23.557,23.567,23.418,23.359
82,23.632,23.557,23.567,23.418,23.359
83,23.632,23.557,23.567,23.418,23.359
84,23.632,23.557,23.567,23.418,23.359
85,23.632,23.557,23.567,23.418,23.359
86,23.632,23.557,23.567,23.418,23.359
87,23.632,23.557,23.567,23.418,23.359
88,23.632,23.557,23.322,23.418,23.359
89,23.632,23.557,23.322,23.418,23.359
90,23.632,23.557,23.322,23.418,23.359
91,23.632,23.557,23.322,23.418,23.359
92,23.632,23.557,23.322,23.418,23.359
93,23.632,23.557,23.322,23.418,23.359
94,23.632,23.557,23.322,23.418,23.359
95,23.632,23.557,23.322,23.418,23.359
96,23.632,23.557,23.322,23.418,23.359
97,23.632,23.557,23.322,23.418,23.359
98,23.632,23.557,23.322,23.418,23.359
99,23.632,23.557,23.322,23.418,23.359
100,23.632,23.557,23.322,23.418,23.359
101,23.632,23.326,23.322,23.418,23.359
102,23.632,23.326,23.322,23.418,23.359
103,23.632,23.326,23.322,23.418,23.359
104,23.632,23.326,23.322,23.418,23.359
105,23.632,23.326,23.322,23.418,23.359
106,23.632,23.326,23.322,23.418,23.359
107,23.632,23.326,23.322,23.418,23.359
108,23.632,23.326,23.322,23.418,23.359
109,23.632,23.326,23.322,23.418,23.359
110,23.632,23.326,23.322,23.418,23.359
111,23.632,23.326,23.322,23.418,23.359
112,23.632,23.326,23.322,23.418,23.359
113,23.632,23.326,23.322,23.418,23.359
114,23.632,23.326,23.322,23.418,23.359
115,23.632,23.326,23.322,23.418,23.359
116,23.632,23.326,23.322,23.418,23.359
117,23.632,23.326,23.322,23.418,23.359
118,23.632,23.326,23.322,23.418,23.359
119,23.632,23.326,23.322,23.418,23.359
120,23.632,23.326,23.322,23.418,23.359
121,23.632,23.326,23.322,23.418,23.359
122,23.632,23.326,23.322,23.418,23.359
123,23.632,23.326,23.322,23.418,23.359
124,23.632,23.326,23.322,23.418,23.359
125,23.632,23.326,23.322,23.418,23.359
126,23.632,23.326,23.322,23.418,23.359
127,23.632,23.326,23.322,23.418,23.359
128,23.632,23.326,23.322,23.418,23.359
