iteration,round_1,round_2,round_3,round_4,round_5
47,54.248,53.879,54.11,54.15,47.097
48,54.248,53.879,54.11,54.15,47.097
49,54.248,53.879,54.11,54.15,47.097
50,54.248,53.879,54.11,54.15,47.097
51,54.248,53.879,54.11,54.15,47.097
52,54.248,53.879,54.11,54.15,47.097
53,54.248,53.879,54.11,54.15,47.097
54,54.248,53.879,54.11,54.15,47.097
55,54.248,53.879,54.11,54.15,47.097
56,54.248,53.879,54.11,54.15,47.097
57,54.248,53.879,54.11,54.15,47.097
58,54.248,53.879,54.11,54.15,47.097
59,54.248,53.879,54.11,54.15,47.097
60,54.248,53.879,54.11,54.15,47.097
61,54.248,53.879,54.11,54.15,47.097
62,54.248,53.879,54.11,54.15,47.097
63,54.248,53.879,54.11,54.15,47.097
64,54.248,53.879,54.11,54.15,47.097
65,54.248,53.879,54.11,54.15,47.097
66,54.248,53.879,54.11,54.15,47.097
67,54.248,53.879,54.088,54.15,47.097
68,54.248,53.879,54.088,54.15,47.097
69,54.248,53.879,54.088,54.15,47.097
70,54.248,53.879,54.088,54.116,47.097
71,54.248,53.879,54.088,54.116,47.097
72,54.248,53.879,54.088,54.116,47.097
73,54.248,53.879,54.088,54.116,47.097
74,54.248,53.879,54.088,54.116,47.097
75,54.248,53.879,54.088,54.116,47.097
76,54.248,53.879,54.088,54.116,47.097
77,54.248,53.879,54.088,54.116,47.097
78,54.248,47.284,54.088,54.116,47.097
79,54.248,47.284,54.088,54.116,47.097
80,54.248,47.284,54.088,54.116,47.097
81,54.248,47.284,54.088,54.116,47.097
82,54.248,47.284,54.088,54.116,47.097
83,54.236,47.284,54.088,54.116,47.097
84,54.024,47.284,54.088,54.116,47.097
85,54.024,47.284,54.088,54.116,47.097
86,54.024,47.284,54.088,54.116,47.097
87,54.024,47.284,54.088,54.116,47.097
88,54.024,47.284,54.088,54.116,47.097
89,54.024,47.143,54.088,54.116,47.097
90,54.024,47.143,54.088,54.116,47.097
91,54.024,47.143,54.088,54.116,47.097
92,54.024,47.143,54.088,54.116,47.097
93,54.024,47.143,54.088,54.116,47.097
94,54.024,47.143,54.088,54.116,47.097
95,54.024,47.143,54.088,54.116,47.097
96,54.024,47.143,54.088,54.116,47.097
97,54.024,47.143,54.088,54.116,47.097
98,54.024,47.143,54.088,54.116,47.097
99,54.024,47.143,54.088,54.116,47.097
100,54.024,47.143,54.088,54.116,47.097
101,54.024,47.143,54.088,54.116,47.097
102,54.024,47.143,54.088,54.018,47.097
103,54.024,47.143,54.088,54.018,47.097
104,54.024,47.143,54.088,54.018,47.097
105,54.024,47.143,54.088,54.018,47.097
106,54.024,47.143,54.088,54.018,47.097
107,54.024,47.143,54.088,54.018,47.097
108,54.024,47.143,54.088,54.018,47.097
109,49.649,47.143,54.088,54.018,47.097
110,49.649,47.143,54.088,54.018,47.097
111,49.649,47.143,54.088,54.018,47.097
112,49.649,47.143,54.088,54.018,47.097
113,49.649,47.143,54.088,54.018,47.097
114,49.649,47.143,54.088,54.018,47.097
115,49.649,47.143,54.088,54.018,47.097
116,49.649,47.143,54.088,54.018,47.097
117,49.649,47.143,54.088,54.018,47.097
118,49.649,47.143,54.088,54.018,47.097
119,49.649,47.143,54.088,54.018,47.097
120,49.649,47.143,54.088,54.018,47.097
121,49.649,47.143,54.088,54.018,47.097
122,49.649,47.143,54.088,54.018,47.097
123,49.649,47.143,54.088,54.018,47.097
124,49.649,47.143,54.088,54.018,47.097
125,49.649,47.143,54.088,54.018,47.097
126,49.649,47.143,54.088,54.018,47.097
127,49.649,47.143,54.088,54.018,47.097
128,49.649,47.143,54.088,54.018,47.097
