iteration,round_1,round_2,round_3,round_4,round_5
55,139.441,139.086,139.299,139.519,109.085
56,139.441,139.086,139.299,139.519,109.085
57,139.441,139.086,139.299,139.519,109.085
58,139.441,139.086,139.299,139.519,109.085
59,139.185,139.086,139.299,139.264,109.085
60,139.185,139.086,139.299,139.264,109.085
61,139.185,139.086,139.299,139.264,109.085
62,139.185,139.086,139.299,139.264,109.085
63,139.185,139.086,139.299,139.264,109.085
64,139.185,139.086,139.299,139.264,109.085
65,139.185,139.086,139.299,139.264,109.085
66,139.185,139.086,139.299,139.264,109.085
67,139.185,139.086,139.299,139.264,109.085
68,139.185,139.086,139.299,139.264,109.085
69,139.185,139.086,139.299,139.264,109.085
70,139.185,139.086,139.299,139.264,109.085
71,139.185,139.086,139.299,139.264,109.085
72,139.185,139.086,139.299,139.264,109.085
73,139.185,139.086,139.299,139.264,109.085
74,139.185,139.086,139.084,139.264,109.085
75,139.185,139.086,139.084,139.264,109.085
76,139.185,139.086,139.084,139.264,109.085
77,139.185,139.086,139.084,139.264,109.085
78,139.185,139.086,139.084,139.264,109.085
79,139.185,139.086,139.084,139.264,109.085
80,139.185,139.086,139.084,139.264,109.085
81,139.185,139.086,139.084,139.264,109.085
82,139.185,139.086,139.084,139.264,109.085
83,139.185,139.086,139.084,139.264,109.085
84,139.185,139.086,139.084,139.264,109.085
85,139.185,139.086,139.084,139.264,109.085
86,139.185,139.086,139.084,139.264,109.085
87,139.185,139.086,139.084,139.264,109.085
88,139.185,139.086,139.084,139.264,109.085
89,139.185,139.086,139.084,139.264,109.085
90,139.185,139.086,139.084,139.264,109.085
91,139.185,139.086,139.084,139.264,109.085
92,139.185,139.086,139.084,139.264,109.085
93,139.185,139.086,139.084,139.264,109.085
94,139.185,139.086,139.084,139.264,109.085
95,139.185,139.086,139.084,139.264,109.085
96,139.185,139.086,139.084,139.264,109.085
97,139.185,139.086,139.084,139.264,109.085
98,139.185,139.086,139.084,139.264,109.085
99,139.185,139.086,139.084,139.264,109.085
100,139.185,139.086,139.084,139.256,109.085
101,139.185,139.086,139.084,139.256,109.085
102,139.185,139.086,139.084,139.256,109.085
103,139.185,139.086,139.084,139.256,109.085
104,139.185,139.086,139.084,139.256,109.085
105,139.185,139.086,139.084,139.256,109.085
106,139.185,139.086,139.084,139.132,109.085
107,139.185,139.086,139.084,139.132,109.085
108,139.185,139.086,139.084,139.132,109.085
109,139.185,139.086,139.084,139.132,109.085
110,139.185,139.086,139.084,139.132,109.085
111,139.185,139.086,139.084,139.132,109.085
112,139.185,139.086,139.084,139.132,109.085
113,139.185,139.086,139.084,139.132,109.085
114,139.185,139.086,139.084,139.132,109.085
115,139.185,139.086,139.084,139.132,109.085
116,139.185,139.086,139.084,139.132,109.085
117,139.185,139.086,139.084,139.132,109.085
118,139.185,139.086,139.084,139.132,109.085
119,139.185,139.086,139.084,139.132,109.085
120,139.185,139.086,139.084,139.132,109.085
121,139.185,139.086,139.084,139.132,109.085
122,139.185,139.086,139.084,139.132,109.085
123,139.185,139.086,139.084,139.132,109.085
124,139.185,139.086,139.084,139.132,109.085
125,139.185,139.086,139.084,139.132,109.085
126,139.185,139.086,139.084,139.132,109.085
127,139.185,139.086,139.084,139.132,109.085
128,139.185,139.086,139.084,139.132,109.085
