iteration,round_1,round_2,round_3,round_4,round_5
68,11.326,11.3,11.395,11.53,11.49
69,11.326,11.3,11.395,11.53,11.49
70,11.326,11.3,11.395,11.53,11.49
71,11.326,11.3,11.395,11.53,11.49
72,11.326,11.3,11.395,11.53,11.49
73,11.326,11.3,11.395,11.53,11.49
74,11.326,11.3,11.395,11.53,11.49
75,11.326,11.3,11.395,11.53,11.49
76,11.326,11.3,11.395,11.53,11.49
77,11.326,11.3,11.395,11.53,11.42
78,11.326,11.3,11.395,11.53,11.42
79,11.326,11.3,11.395,11.53,11.42
80,11.326,11.3,11.395,11.53,11.42
81,11.326,11.3,11.395,11.53,11.42
82,11.326,11.3,11.395,11.53,11.42
83,11.326,11.3,11.395,11.53,11.42
84,11.326,11.3,11.395,11.53,11.42
85,11.326,11.3,11.395,11.53,11.42
86,11.326,11.3,11.395,11.53,11.42
87,11.326,11.3,11.395,11.53,11.42
88,11.326,11.3,11.395,11.53,11.42
89,11.326,11.3,11.395,11.53,11.42
90,11.326,11.3,11.395,11.53,11.42
91,11.326,11.3,11.395,11.53,11.382
92,11.326,11.3,11.395,11.53,11.382
93,11.326,11.3,11.395,11.53,11.382
94,11.326,11.3,11.395,11.53,11.382
95,11.326,11.3,11.395,11.53,11.382
96,11.326,11.3,11.395,11.53,11.382
97,11.326,11.3,11.395,11.53,11.382
98,11.326,11.3,11.395,11.53,11.382
99,11.326,11.3,11.395,11.53,11.382
100,11.326,11.3,11.395,11.53,11.382
101,11.326,11.3,11.395,11.53,11.382
102,11.326,11.3,11.395,11.53,11.382
103,11.326,11.3,11.395,11.53,11.382
104,11.326,11.3,11.395,11.53,11.382
105,11.326,11.3,11.395,11.53,11.382
106,11.326,11.3,11.395,11.53,11.382
107,11.326,11.3,11.395,11.53,11.382
108,11.326,11.3,11.395,11.53,11.382
109,11.326,11.3,11.395,11.53,11.382
110,11.326,11.3,11.395,11.53,11.382
111,11.326,11.3,11.395,11.53,11.382
112,11.326,11.3,11.395,11.53,11.382
113,11.326,11.3,11.395,11.53,11.382
114,11.326,11.3,11.395,11.53,11.382
115,11.326,11.3,11.395,11.53,11.382
116,11.326,11.3,11.395,11.53,11.382
117,11.326,11.3,11.395,11.53,11.382
118,11.326,11.3,11.395,11.53,11.382
119,11.326,11.3,11.395,11.53,11.382
120,11.326,11.3,11.395,11.53,11.382
121,11.326,11.3,11.395,11.53,11.382
122,11.326,11.3,11.395,11.53,11.382
123,11.326,11.3,11.395,11.53,11.382
124,11.326,11.3,11.395,11.53,11.382
125,11.326,11.3,11.395,11.53,11.382
126,11.326,11.3,11.395,11.53,11.382
127,11.326,11.3,11.395,11.53,11.382
128,11.326,11.3,11.395,11.53,11.382
