batch_size,64,128,256,384,512,768,1024
8,1,1,1,1,1,1,1
8,2.661457486154501,1.291489657630093,1.2301626288646137,1.1791313384055644,1.1319406862452264,1.248848213478542,1.2817167259144773
8,2.708581465456989,1.3204140927700923,1.2410270417256752,1.1937502953100398,1.1528414833449834,1.2725997328973997,1.3047474523215092
16,1,1,1,1,1,1,1
16,1.6287774654710734,1.4923059907115293,1.224781877884015,1.191250515015158,1.1434264420336613,1.2429773459923605,1.2647361566980944
16,1.7125569637680804,1.5053145996389703,1.2365301512854037,1.21061058186895,1.1644961690540983,1.2676272970792337,1.289149581247466
