batch_size,64,128,256,384,512,768,1024
8,1,1,1,1,1,1,1
8,2.3355720697107505,1.0928063630336755,0.9383505009022322,1.5291676246817338,1.9893630527343045,2.0794471452157244,2.1059644146033927
8,2.4279700005837803,1.1223366598454014,0.9747775426287201,1.577708499509675,2.00780258675151,2.096701636749322,2.1254511472545814
16,1,1,1,1,1,1,1
16,1.9221654237471655,0.9544479940255545,1.448266399387621,2.1074234571130885,2.1261378073383024,2.2125192359603894,2.1882001477052784
16,1.9928467880753553,1.0314116302593745,1.4860916489105676,2.125698063697581,2.1403088295700297,2.2297447689386476,2.217369827365894
